
Data was saved using Vista Data Vision
Saved: 2018-08-24 18:55:26

Time Period: 2017-01-01 00:00:00 - 2018-01-01 00:00:00

Time,Oceano Dunes: 10m StandevWS[N/A],Oceano Dunes: 10m-2m WS[N/A],Oceano Dunes: 10m-7m WS[N/A],Oceano Dunes: 2m StandevWS[N/A],Oceano Dunes: 7m StandevWS[N/A],Oceano Dunes: Battery Voltage[V],Oceano Dunes: Relative Humidity[%RH],Oceano Dunes: Sensit Kinetic Energy[N/A],Oceano Dunes: Sensit Particle Count[Counts],Oceano Dunes: Sigma Theta (CSI) 10m[°],Oceano Dunes: Sigma Theta (CSI) 2m[°],Oceano Dunes: Sigma Theta (CSI) 7m[°],Oceano Dunes: Sigma Theta (Yam) 10m[°],Oceano Dunes: Sigma Theta (Yam) 2m[°],Oceano Dunes: Sigma Theta (Yam) 7m[°],Oceano Dunes: SWD 10m[°],Oceano Dunes: SWD 7m[°],Oceano Dunes: SWD 2m[°],Oceano Dunes: SWS 10m[m/s],Oceano Dunes: SWS 10m[m/s],Oceano Dunes: SWS 2m[m/s],Oceano Dunes: SWS 2m[m/s],Oceano Dunes: SWS 7m[m/s],Oceano Dunes: SWS 7m[m/s],Oceano Dunes: Temperature[°C],Oceano Dunes: Tower S1 10m Wind Speed[m/s],Oceano Dunes: Tower S1 RH[%RH],Oceano Dunes: Tower S1 Temperature[°C],Oceano Dunes: Tower S1 Wind Direction[°],Oceano Dunes: VWD 10m[°],Oceano Dunes: VWD 2m[°],Oceano Dunes: VWD 7m[°],Oceano Dunes: VWS 10m[m/s],Oceano Dunes: VWS 2m[m/s],Oceano Dunes: VWS 7m[m/s],Oceano Dunes: WS Gust 10m[m/s],Oceano Dunes: WS Gust 2m[m/s],Oceano Dunes: WS Gust 7m[m/s],Oceano Dunes: WS Gust Time 10m[N/A],Oceano Dunes: WS Gust Time 2m[N/A],Oceano Dunes: WS Gust Time 7m[N/A]
2017-01-27 05:00:00,39.960251375198,12.924999713898,12.384999752045,-2.6234997572899,-3.4257598431015,12.58,61.67,126,54,22.4,114.6,114.6,13.21,0.265,0.366,58.82,340.5,331.4,3.025,3.025,-9.9,-9.9,-9.36,-9.36,9.02,3.025,61.67,9.02,62.09,62.09,151.4,160.5,2.794,9.9,9.36,7.3,-9.85,-9.28,,,
2017-01-27 06:00:00,31.637791322193,13.652999639511,13.103000402451,-2.6432997966528,-3.5810500190377,12.57,61.4,122,25,12.64,114.6,114.6,8.43,0.267,0.383,71.68,340.5,331.4,3.753,3.753,-9.9,-9.9,-9.35,-9.35,9.05,3.753,61.4,9.05,71.92,71.92,151.4,160.5,3.662,9.9,9.35,7.852,-9.87,-9.33,,,
2017-01-27 07:00:00,56.29679995842,11.289999723434,10.789999723434,-3.0992697716165,-2.6302798604083,12.56,64.29,0,0,32.35,114.6,114.6,44.68,0.309,0.276,31.48,340.1,331.4,1.26,1.26,-10.03,-10.03,-9.53,-9.53,8.49,1.26,64.29,8.49,48.02,48.02,151.4,160.1,1.059,10.03,9.53,4.606,-9.89,-9.33,,,
2017-01-27 08:00:00,30.073599935913,13.029999732971,12.609999656677,-2.6383398648238,-3.3292498568892,12.55,65.82,328,78,12.31,114.6,114.6,10.16,0.262,0.345,45.02,339.6,331.3,2.96,2.96,-10.07,-10.07,-9.65,-9.65,8.3,2.96,65.82,8.3,48.53,48.53,151.3,159.6,2.891,10.07,9.65,7.69,-9.82,-9.28,,,
2017-01-27 09:00:00,82.222474880486,14.22100019455,13.531000614166,-1.6744200169015,-3.0431901839352,12.84,61.04,109,9,25.7,114.6,114.5,17.27,0.177,0.347,70.38,342,331.8,4.761,4.761,-9.46,-9.46,-8.77,-8.77,9.9,4.761,61.04,9.9,66.42,66.42,151.8,161.9,4.282,9.46,8.77,7.434,-9.17,-8.3,,,
2017-01-27 10:00:00,31.532879298325,13.031999588013,12.071999549866,-3.3069299253297,-3.0236497924089,13.29,63.41,0,0,11.48,114.6,114.6,8.04,0.363,0.371,133.5,343.6,332.5,3.922,3.922,-9.11,-9.11,-8.15,-8.15,10.15,3.922,63.41,10.15,132.8,132.8,152.5,163.6,3.843,9.11,8.15,5.787,-8.87,-7.82,,,
2017-01-27 11:00:00,36.591280436249,12.347999572754,11.210000038147,-4.002559808197,-2.2099419952946,13.61,52.9,0,0,10.61,114.5,114.5,9.46,0.472,0.301,139.6,345.5,333.8,3.868,3.868,-8.48,-8.48,-7.342,-7.342,12.98,3.868,52.9,12.98,139.7,139.7,153.8,165.5,3.801,8.48,7.342,5.612,-8.09,-6.849,,,
2017-01-27 12:00:00,108.07762835466,10.52699971199,9.2180001735687,-1.3859079840703,-1.891284041265,13.14,35.31,11,1,48.98,114.6,114.6,39.43,0.178,0.292,148.9,347.4,335.7,2.741,2.741,-7.786,-7.786,-6.477,-6.477,14.84,2.741,35.31,14.84,141.6,141.6,155.7,167.4,1.739,7.786,6.477,5.638,-7.439,-6.067,,,
2017-01-27 13:00:00,22.846119307404,10.421000003815,9.0329999923706,-2.2295070124559,-1.6251300789964,13.17,43.38,0,0,14.51,114.6,114.6,7.58,0.301,0.27,260.2,348.3,336.9,3.014,3.014,-7.407,-7.407,-6.019,-6.019,14.55,3.014,43.38,14.55,258.2,258.2,156.9,168.3,2.917,7.407,6.019,5.555,-7.357,-5.972,,,
2017-01-27 14:00:00,24.314639945374,12.541999816895,11.174999713898,-3.3364000378609,-2.5617630016918,13.27,59.22,0,0,4.943,114.6,114.6,4.92,0.439,0.411,224.9,347.9,336.2,4.942,4.942,-7.6,-7.6,-6.233,-6.233,13.91,4.942,59.22,13.91,224.9,224.9,156.2,167.9,4.923,7.6,6.233,6.053,-7.411,-6.012,,,
2017-01-27 15:00:00,19.830356414669,11.769000053406,10.446000099182,-3.568440030632,-2.3598570740752,13.36,64.29,0,0,7.774,114.6,114.6,5.073,0.454,0.361,242,347.3,335.4,3.909,3.909,-7.86,-7.86,-6.537,-6.537,13.56,3.909,64.29,13.56,241.1,241.1,155.4,167.3,3.873,7.86,6.537,5.582,-7.734,-6.389,,,
2017-01-27 16:00:00,20.744159299532,10.65900015831,9.3659999370575,-2.7852999527574,-1.7906048952532,13.35,64.49,0,0,14.67,114.6,114.6,7.951,0.346,0.265,281,346.9,334.9,2.609,2.609,-8.05,-8.05,-6.757,-6.757,13.64,2.609,64.49,13.64,280.1,280.1,154.9,166.9,2.523,8.05,6.757,3.739,-7.95,-6.631,,,
2017-01-27 17:00:00,14.258359842672,10.535999536514,9.3209998607635,-3.7990399121857,-2.1213799298358,13,65.88,0,0,7.031,114.6,114.6,6.935,0.448,0.292,295.3,345.9,333.8,2.056,2.056,-8.48,-8.48,-7.265,-7.265,13.51,2.056,65.88,13.51,295.1,295.1,153.8,165.9,2.041,8.48,7.265,3.067,-8.27,-6.981,,,
2017-01-27 18:00:00,12.187669658499,11.351999998093,10.371999502182,-2.1820699598718,-1.9722998969972,12.78,71.82,0,0,9.56,114.6,114.5,5.485,0.239,0.242,311,344,332.4,2.222,2.222,-9.13,-9.13,-8.15,-8.15,12.38,2.222,71.82,12.38,311.6,311.6,152.4,164,2.192,9.13,8.15,2.894,-8.73,-7.602,,,
2017-01-27 19:00:00,25.019549850655,11.514999866486,10.865000247955,-3.515860102191,-4.0810100266242,12.74,76.26,0,0,15.09,114.6,114.6,12.93,0.367,0.457,324.8,342,331.6,1.935,1.935,-9.58,-9.58,-8.93,-8.93,11.37,1.935,76.26,11.37,322.2,322.2,151.6,162,1.868,9.58,8.93,3.419,-9.43,-8.65,,,
2017-01-27 20:00:00,56.656795962524,12.159999847412,11.609999656677,-3.0464398683882,-2.0046599665546,12.72,76.51,0,0,31.27,114.6,114.6,21.96,0.318,0.222,5.478,341.6,331.4,2.58,2.58,-9.58,-9.58,-9.03,-9.03,10.56,2.58,76.51,10.56,5.242,5.242,151.4,161.6,2.196,9.58,9.03,3.958,-9.5,-8.95,,,
2017-01-27 21:00:00,24.075911247433,13.442000150681,12.912000417709,-2.8172499310374,-3.8786002613544,12.7,63,0,0,9.84,114.6,114.6,6.186,0.295,0.43,38.07,341.5,331.4,3.892,3.892,-9.55,-9.55,-9.02,-9.02,10.4,3.892,63,10.4,37.78,37.78,151.4,161.5,3.835,9.55,9.02,5.832,-9.45,-8.9,,,
2017-01-27 22:00:00,22.388231418961,12.896000146866,12.325999498367,-2.9195701768327,-2.9501999787569,12.68,56.01,0,0,9.61,114.6,114.6,6.612,0.307,0.33,46,341.7,331.5,3.386,3.386,-9.51,-9.51,-8.94,-8.94,10.38,3.386,56.01,10.38,46.69,46.69,151.5,161.7,3.338,9.51,8.94,5.885,-9.44,-8.87,,,
2017-01-27 23:00:00,65.908923765259,13.895999908447,13.406000137329,-2.3666198936749,-2.0246099155986,12.67,72.13,0,0,13.69,114.6,114.6,16.17,0.241,0.217,134.3,340.7,331.3,4.076,4.076,-9.82,-9.82,-9.33,-9.33,8.06,4.076,72.13,8.06,135.7,135.7,151.3,160.7,3.959,9.82,9.33,6.034,-9.63,-9.09,,,
2017-01-28 00:00:00,23.549929592199,13.960000276566,13.590000391006,-2.7336002004385,-2.2264001105785,12.65,80.6,0,0,7.64,114.6,114.6,6.023,0.272,0.23,114.6,339.6,331.2,3.91,3.91,-10.05,-10.05,-9.68,-9.68,6.959,3.91,80.6,6.959,114.3,114.3,151.2,159.6,3.876,10.05,9.68,5.077,-9.95,-9.54,,,
2017-01-28 01:00:00,29.75631892746,13.668999910355,13.378999948502,-3.3426399110413,-4.3427999261141,12.63,78.05,0,0,13.37,114.6,114.6,8.48,0.329,0.44,115.7,339,331.2,3.509,3.509,-10.16,-10.16,-9.87,-9.87,6.508,3.509,78.05,6.508,116.1,116.1,151.2,159,3.414,10.16,9.87,5.724,-10.11,-9.79,,,
2017-01-28 02:00:00,16.005987026276,13.683000326157,13.433000326157,-2.9944602073813,-4.7357500674129,12.61,75.83,0,0,5.951,114.5,114.6,4.622,0.293,0.475,110.1,338.7,331.2,3.463,3.463,-10.22,-10.22,-9.97,-9.97,6.428,3.463,75.83,6.428,109.6,109.6,151.2,158.7,3.444,10.22,9.97,4.35,-10.2,-9.93,,,
2017-01-28 03:00:00,26.369461442986,12.540999889374,12.301000118256,-2.5599999427795,-2.8099998831749,12.6,74.29,0,0,11.13,114.6,114.6,11.46,0.25,0.281,121.3,338.6,331.2,2.301,2.301,-10.24,-10.24,-10,-10,6.174,2.301,74.29,6.174,120.4,120.4,151.2,158.6,2.258,10.24,10,4.135,-10.18,-9.93,,,
2017-01-28 04:00:00,26.056640645847,13.713999986649,13.503999948502,-1.3068300368619,-3.9110400857544,12.57,74.69,0,0,8.02,114.6,114.6,7.61,0.127,0.388,117.9,338.4,331.2,3.424,3.424,-10.29,-10.29,-10.08,-10.08,5.835,3.424,74.69,5.835,118.2,118.2,151.2,158.4,3.39,10.29,10.08,5.657,-10.25,-10.03,,,
2017-01-28 05:00:00,43.568280873985,13.381000041962,13.181000232697,-3.4812101023579,-2.887049996388,12.56,75.62,0,0,15.95,114.6,114.6,14.28,0.337,0.285,112.5,338.2,331.3,3.051,3.051,-10.33,-10.33,-10.13,-10.13,5.116,3.051,75.62,5.116,116.5,116.5,151.3,158.2,2.932,10.33,10.13,5.481,-10.26,-10.05,,,
2017-01-28 06:00:00,30.708260443439,13.357999563217,13.218000173569,-2.9763199674416,-2.3368399938083,12.54,77.35,0,0,18.77,114.6,114.6,10.67,0.284,0.226,112.6,337.6,331.3,2.878,2.878,-10.48,-10.48,-10.34,-10.34,4.76,2.878,77.35,4.76,116.4,116.4,151.3,157.6,2.723,10.48,10.34,5.35,-10.38,-10.22,,,
2017-01-28 07:00:00,19.544932451408,12.866000175476,12.696000099182,-4.6190999766827,-4.0942099447036,12.53,73.5,0,0,7.641,114.6,114.6,7.862,0.445,0.401,115.4,338,331.3,2.486,2.486,-10.38,-10.38,-10.21,-10.21,5.443,2.486,73.5,5.443,115.5,115.5,151.3,158,2.464,10.38,10.21,4.325,-10.34,-10.17,,,
2017-01-28 08:00:00,15.528480705757,11.895999670029,11.735999822617,-2.8599999570847,-3.0924797892761,12.52,76.09,0,0,20.44,114.6,114.6,10.38,0.275,0.302,102,337.9,331.3,1.496,1.496,-10.4,-10.4,-10.24,-10.24,4.669,1.496,76.09,4.669,103,103,151.3,157.9,1.401,10.4,10.24,2.533,-10.26,-10.03,,,
2017-01-28 09:00:00,22.391812149872,13.640999794006,13.270999908447,-3.4402898557997,-2.8690198671627,12.9,72.98,0,0,6.503,114.6,114.5,6.201,0.343,0.297,125,339.6,331.3,3.611,3.611,-10.03,-10.03,-9.66,-9.66,6.247,3.611,72.98,6.247,124.9,124.9,151.3,159.6,3.588,10.03,9.66,5.481,-9.82,-9.28,,,
2017-01-28 10:00:00,29.100359257355,11.988999605179,11.219000101089,-2.4909997644424,-2.6666699098515,13.35,64.87,0,0,13.87,114.6,114.5,11.24,0.265,0.309,135.6,342.4,332,2.589,2.589,-9.4,-9.4,-8.63,-8.63,9.91,2.589,64.87,9.91,133.6,133.6,152,162.3,2.513,9.4,8.63,4.822,-8.88,-7.873,,,
2017-01-28 11:00:00,39.414209409037,9.8489998579025,8.6649998426437,-3.5237899340606,-1.9437939100561,13.35,47.89,0,0,55.97,114.5,114.5,27.39,0.419,0.269,242,345.8,334.1,1.439,1.439,-8.41,-8.41,-7.226,-7.226,13.12,1.439,47.89,13.12,240.8,240.8,154.1,165.8,0.752,8.41,7.226,3.135,-7.979,-6.673,,,
2017-01-28 12:00:00,27.222900540447,9.4259999990463,8.1090000867844,-3.1051139676795,-2.6190359797611,13.16,55.15,0,0,28.28,114.6,114.6,17.62,0.394,0.399,279.5,347.3,335.5,1.545,1.545,-7.881,-7.881,-6.564,-6.564,13.07,1.545,55.15,13.07,278.8,278.8,155.5,167.3,1.357,7.881,6.564,2.987,-7.722,-6.417,,,
2017-01-28 13:00:00,23.411038906059,10.243999958038,8.9460000991821,-3.0631229340692,-0.88030200374234,13.19,67.4,0,0,9.87,114.6,114.6,9.12,0.399,0.138,254.7,347.6,335.9,2.567,2.567,-7.677,-7.677,-6.379,-6.379,12.92,2.567,67.4,12.92,255.4,255.4,155.9,167.6,2.529,7.678,6.378,4.103,-7.6,-6.335,,,
2017-01-28 14:00:00,22.761091830883,10.319999933243,9.0210001468658,-2.6306069700651,-2.4625439610181,13.25,73.36,0,0,10.13,114.6,114.6,8.31,0.347,0.392,247.1,347.8,336.1,2.739,2.739,-7.581,-7.581,-6.282,-6.282,13.61,2.739,73.36,13.61,247.1,247.1,156.1,167.8,2.696,7.581,6.282,3.847,-7.519,-6.187,,,
2017-01-28 15:00:00,22.429599201584,9.9539997577667,8.5979998111725,-2.8560798858833,-2.1683199345398,13.23,72.15,0,0,11.85,114.6,114.6,9.2,0.38,0.352,242.1,348.1,336.4,2.438,2.438,-7.516,-7.516,-6.16,-6.16,14.23,2.438,72.15,14.23,242.5,242.5,156.4,168.1,2.386,7.516,6.16,3.712,-7.465,-6.12,,,
2017-01-28 16:00:00,23.232394590286,11.069999694824,9.7449998855591,-3.6932598974013,-2.2669510160437,13.33,75.42,0,0,8.6,114.6,114.6,7.233,0.47,0.347,211.8,347.5,335.5,3.212,3.212,-7.858,-7.858,-6.533,-6.533,14.25,3.212,75.42,14.25,211.3,211.3,155.5,167.4,3.176,7.858,6.533,4.317,-7.599,-6.227,,,
2017-01-28 17:00:00,18.476154131695,11.388999938965,10.174999713898,-3.8444999232888,-2.2304119403963,13.03,76.54,0,0,7.103,114.6,114.6,5.886,0.466,0.317,190.3,346.5,334.3,3.139,3.139,-8.25,-8.25,-7.036,-7.036,14.32,3.139,76.54,14.32,190.9,190.9,154.3,166.5,3.115,8.25,7.036,4.466,-8.06,-6.806,,,
2017-01-28 18:00:00,23.850681840725,10.351999878883,9.3170000314713,-1.4345099616253,-3.0869999192655,12.79,80.1,0,0,20.8,114.6,114.5,16.54,0.161,0.392,197.6,344.7,332.8,1.442,1.442,-8.91,-8.91,-7.875,-7.875,13.4,1.442,80.1,13.4,190.3,190.3,152.8,164.7,1.347,8.91,7.874,2.879,-8.46,-7.305,,,
2017-01-28 19:00:00,27.953278498383,10.383999943733,9.6940003633499,-3.0050999652386,-2.8143000221372,12.75,83.5,0,0,61.32,114.6,114.6,33.12,0.315,0.318,346,342.4,331.7,0.844,0.844,-9.54,-9.54,-8.85,-8.85,12.52,0.844,83.5,12.52,313.8,313.8,151.6,162.4,0.36,9.54,8.85,2.153,-9.38,-8.55,,,
2017-01-28 20:00:00,82.364406438446,10.793000459671,10.243000268936,-2.3900001049042,-4.25272013381,12.72,80,0,0,55.24,114.6,114.6,66.8,0.25,0.472,41.02,341.8,331.4,1.233,1.233,-9.56,-9.56,-9.01,-9.01,12.15,1.233,80,12.15,44.1,44.1,151.4,161.8,0.659,9.56,9.01,3.163,-9.52,-8.95,,,
2017-01-28 21:00:00,30.448328468246,13.616000175476,13.085999488831,-1.5775200364101,-1.958059931519,12.7,52.84,0,0,9.08,114.6,114.6,7.205,0.168,0.221,58.78,341.9,331.5,4.226,4.226,-9.39,-9.39,-8.86,-8.86,12.06,4.226,52.84,12.06,57.66,57.66,151.5,161.9,4.173,9.39,8.86,6.596,-8.98,-8.38,,,
2017-01-28 22:00:00,68.200662829247,12.361999988556,11.68199968338,-2.2328799356174,-3.134999871254,12.69,44.71,0,0,27.77,114.6,114.6,20.53,0.247,0.375,78.5,343,331.9,3.322,3.322,-9.04,-9.04,-8.36,-8.36,12.43,3.322,44.71,12.43,73.61,73.61,151.9,163,2.932,9.04,8.36,5.263,-8.92,-8.24,,,
2017-01-28 23:00:00,25.912271044235,12.532999992371,11.862999916077,-1.7260500081301,-2.7019200081396,12.67,58.07,0,0,15.76,114.6,114.6,8.09,0.185,0.312,116.3,342.3,331.7,3.203,3.203,-9.33,-9.33,-8.66,-8.66,11.03,3.203,58.07,11.03,119.7,119.7,151.7,162.3,3.082,9.33,8.66,5.533,-9.17,-8.47,,,
2017-01-29 00:00:00,35.159251093864,13.301000118256,12.700999736786,-3.7525001019239,-1.5663999243736,12.65,62.25,0,0,9.7,114.6,114.6,9.25,0.395,0.176,123.1,341.7,331.5,3.801,3.801,-9.5,-9.5,-8.9,-8.9,9.86,3.801,62.25,9.86,124.2,124.2,151.5,161.7,3.747,9.5,8.9,6.061,-9.41,-8.79,,,
2017-01-29 01:00:00,30.49170081501,12.446999788284,11.927000284195,-2.9293998082638,-2.3867999917984,12.63,62,0,0,11.22,114.6,114.6,11.1,0.302,0.26,113,340.9,331.4,2.747,2.747,-9.7,-9.7,-9.18,-9.18,9.19,2.747,62,9.19,113.3,113.3,151.4,160.9,2.694,9.7,9.18,4.795,-9.55,-8.98,,,
2017-01-29 02:00:00,38.760881087418,11.931999921799,11.471999883652,-2.6541000848651,-3.3825699720907,12.61,58.42,0,0,20.91,114.6,114.6,18.44,0.27,0.361,87.3,340.4,331.3,2.102,2.102,-9.83,-9.83,-9.37,-9.37,8.76,2.102,58.42,8.76,90.7,90.7,151.3,160.4,1.962,9.83,9.37,4.013,-9.74,-9.25,,,
2017-01-29 03:00:00,52.692779642792,11.100999832153,10.711000442505,-1.7412499369681,-3.1739200185108,12.59,50.1,0,0,33.65,114.6,114.6,45.78,0.175,0.332,62.54,339.9,331.2,1.151,1.151,-9.95,-9.95,-9.56,-9.56,9.94,1.151,50.1,9.94,79.51,79.51,151.2,159.9,0.952,9.95,9.56,4.162,-9.87,-9.47,,,
2017-01-29 04:00:00,30.941190513668,11.798999547958,11.428999662399,-2.4949998855591,-3.2001299269152,12.57,55.05,0,0,23.07,114.6,114.6,17.01,0.25,0.333,74.84,339.7,331.2,1.819,1.819,-9.98,-9.98,-9.61,-9.61,8.24,1.819,55.05,8.24,74.12,74.12,151.2,159.7,1.672,9.98,9.61,3.825,-9.87,-9.47,,,
2017-01-29 05:00:00,29.028449744987,12.671000480652,12.321000099182,-2.9959800867033,-2.9686901317811,12.56,55,0,0,11.48,114.6,114.6,10.95,0.299,0.307,55.75,339.6,331.2,2.651,2.651,-10.02,-10.02,-9.67,-9.67,7.611,2.651,55,7.611,54.9,54.9,151.2,159.6,2.598,10.02,9.67,4.458,-9.93,-9.58,,,
2017-01-29 06:00:00,27.330739845047,12.236000061035,11.965999603271,-2.0113699758697,-3.5982797343445,12.53,57.05,0,0,23.45,114.6,114.6,13.49,0.197,0.362,99.7,338.8,331.2,2.026,2.026,-10.21,-10.21,-9.94,-9.94,7.043,2.026,57.05,7.043,100.2,100.2,151.2,158.8,1.856,10.21,9.94,4.269,-10.17,-9.85,,,
2017-01-29 07:00:00,29.221010849705,12.760999917984,12.521000146866,-1.8972000095129,-3.8146798792553,12.52,56.67,0,0,19.17,114.6,114.6,11.41,0.186,0.383,96.4,338.7,331.3,2.561,2.561,-10.2,-10.2,-9.96,-9.96,6.918,2.561,56.67,6.918,92.5,92.5,151.3,158.7,2.418,10.2,9.96,5.01,-10.13,-9.87,,,
2017-01-29 08:00:00,35.931281592579,12.466000318527,12.136000394821,-2.2622600123489,-2.9620800379944,12.52,48.96,0,0,17.47,114.6,114.5,14.63,0.226,0.306,97.7,339.4,331.3,2.456,2.456,-10.01,-10.01,-9.68,-9.68,8.51,2.456,48.96,8.51,98.7,98.7,151.3,159.4,2.342,10.01,9.68,4.485,-9.55,-9.02,,,
2017-01-29 09:00:00,19.885950671482,11.536999940872,10.786999940872,-2.7962899796581,-2.6388598640108,12.91,40.9,0,0,10.53,114.6,114.5,8.85,0.301,0.309,115.2,342.6,332,2.247,2.247,-9.29,-9.29,-8.54,-8.54,10.38,2.247,40.9,10.38,116.3,116.3,152,162.6,2.209,9.29,8.54,3.798,-9.03,-8.09,,,
2017-01-29 10:00:00,20.710799148657,11.75200009346,10.705000162125,-3.0975000187755,-1.8872350535536,13.36,40.43,0,0,7.184,114.6,114.5,6.899,0.354,0.245,129,344.7,333.2,3.002,3.002,-8.75,-8.75,-7.703,-7.703,12.21,3.002,40.43,12.21,129.6,129.6,153.2,164.7,2.978,8.75,7.703,4.536,-8.33,-7.16,,,
2017-01-29 11:00:00,26.74098077919,10.204999923706,8.9180002212524,-1.6637429686494,-2.1398721141605,13.31,34.01,0,0,12.83,114.5,114.5,11.17,0.213,0.328,136.5,347.2,335.6,2.394,2.394,-7.811,-7.811,-6.524,-6.524,16.11,2.394,34.01,16.11,136.5,136.5,155.6,167.2,2.334,7.81,6.523,3.874,-7.303,-5.905,,,
2017-01-29 12:00:00,45.913500045776,9.4479999542236,8.018000125885,-2.030484879359,-1.6849769419115,13.02,31.68,3,0,39.5,114.5,114.6,17.9,0.295,0.309,174.8,349.3,338.6,2.565,2.565,-6.883,-6.883,-5.453,-5.453,18.79,2.565,31.68,18.79,173.6,173.6,158.6,169.3,1.955,6.882,5.453,3.685,-6.469,-5.016,,,
2017-01-29 13:00:00,30.357701344776,9.9389998912811,8.470999956131,-2.0639569555693,-1.15863500615,13.08,59.37,0,0,13.5,114.5,114.5,9.85,0.301,0.215,300.6,349.3,338.9,3.082,3.082,-6.857,-6.857,-5.389,-5.389,15.7,3.082,59.37,15.7,301.7,301.7,158.8,169.2,2.997,6.856,5.389,4.505,-6.441,-4.962,,,
2017-01-29 14:00:00,23.669624402285,10.452999830246,9.1289999485016,-1.6011599644685,-2.4292319530182,13.25,57.42,0,0,11.33,114.5,114.6,7.455,0.22,0.408,307.2,348.1,337,3.175,3.175,-7.278,-7.278,-5.954,-5.954,15.18,3.175,57.42,15.18,307.4,307.4,157,168.1,3.113,7.277,5.954,4.492,-7.223,-5.878,,,
2017-01-29 15:00:00,22.822379004593,9.4500000476837,8.1109998226166,-2.5845540575287,-2.1045858741655,13.24,68.84,0,0,16.54,114.6,114.6,10.62,0.354,0.353,276.7,348.1,336.9,2.149,2.149,-7.301,-7.301,-5.962,-5.962,15.18,2.149,68.84,15.18,278.3,278.3,156.9,168.1,2.059,7.301,5.962,3.322,-7.249,-5.918,,,
2017-01-29 16:00:00,19.363110179796,8.5420001745224,7.1659997701645,-2.0511851322675,-2.4115999581158,13.19,70.13,0,0,18.16,114.6,114.6,17.03,0.277,0.4,223.5,348.1,336.8,1.137,1.137,-7.405,-7.405,-6.029,-6.029,15.66,1.137,70.13,15.66,223.9,223.9,156.8,168.1,1.08,7.405,6.029,2.34,-7.357,-5.985,,,
